,ffcollection,Brand,Short_descr,Price,avSizes,img
22338,New Season,Coperni,platform-sole sandals,$657,See all sizes,https://cdn-images.farfetch-contents.com/18/07/52/00/18075200_38333004_480.jpg
22339,New Season,Clergerie,Irina faux fur sandals,$239,See all sizes,https://cdn-images.farfetch-contents.com/18/07/51/66/18075166_38333000_480.jpg
22340,New Season,Clergerie,Irina faux fur sandals,$319,See all sizes,https://cdn-images.farfetch-contents.com/18/07/51/48/18075148_38333261_480.jpg
22341,New Season,Si Rossi,chunky-heel mules,$601,See all sizes,https://cdn-images.farfetch-contents.com/18/07/48/52/18074852_38279348_480.jpg
22342,New Season,Stuart Weitzman,Anny pointed pumps,$432,See all sizes,https://cdn-images.farfetch-contents.com/18/07/48/48/18074848_38278182_480.jpg
22343,New Season,Stuart Weitzman,Anny pointed pumps,$456,See all sizes,https://cdn-images.farfetch-contents.com/18/07/48/43/18074843_38279049_480.jpg
22344,New Season,Marni,square-toe penny loafers,$770,See all sizes,https://cdn-images.farfetch-contents.com/18/07/48/18/18074818_38391719_480.jpg
22345,New Season,Doucal's,chunky-sole loafers,$352,See all sizes,https://cdn-images.farfetch-contents.com/18/07/48/16/18074816_38277873_480.jpg
22346,New Season,GIABORGHINI,Perni touch-strap sandals,$364,See all sizes,https://cdn-images.farfetch-contents.com/18/07/47/60/18074760_38279216_480.jpg
22347,New Season,Pedro Garcia,Xilia pavé high-heel sandals,$503,See all sizes,https://cdn-images.farfetch-contents.com/18/07/47/04/18074704_38282161_480.jpg
22348,New Season,Pedro Garcia,Dunia leather clog sandals,$428,See all sizes,https://cdn-images.farfetch-contents.com/18/07/47/00/18074700_38280205_480.jpg
22349,New Season,Gianvito Rossi,strappy-roman sandals,$695,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/96/18074396_38277972_480.jpg
22350,New Season,Victoria Beckham,pointed-toe suede pumps,$672,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/80/18074380_38271540_480.jpg
22351,New Season,Victoria Beckham,crossover-strap leather sandals,$728,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/79/18074379_38269968_480.jpg
22352,New Season,GANNI,City logo-patch mules,$260,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/56/18074356_38389380_480.jpg
22353,New Season,Si Rossi,curved-heel mules,$577,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/42/18074342_38279051_480.jpg
22354,New Season,Si Rossi,chunky-platform mules,$601,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/38/18074338_38278246_480.jpg
22355,New Season,Si Rossi,platform-heel mules,$644,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/03/18074303_38277978_480.jpg
22356,New Season,Timberland,Classic Boat 2-Eye leather shoes,$175,See all sizes,https://cdn-images.farfetch-contents.com/18/07/43/02/18074302_38358756_480.jpg
22357,New Season,Si Rossi,low-heel mules,$523,See all sizes,https://cdn-images.farfetch-contents.com/18/07/42/93/18074293_38277850_480.jpg
22358,New Season,Marsèll,ribbed leather slides,$995,See all sizes,https://cdn-images.farfetch-contents.com/18/07/42/91/18074291_38320024_480.jpg
22359,New Season,Trippen,cut-out detail platform sandals,$425,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/86/18074186_38287720_480.jpg
22360,New Season,Trippen,open toe leather sandals,$273,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/83/18074183_38287734_480.jpg
22361,New Season,Trippen,knot-detail leather sandals,$237,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/81/18074181_38288767_480.jpg
22362,New Season,Trippen,metallic-effect platform boots,$388,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/55/18074155_38291147_480.jpg
22363,New Season,Golden Goose,Superstar slogan-print sneakers,$545,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/53/18074153_38296665_480.jpg
22364,New Season,Trippen,striped open toe sandals,$358,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/50/18074150_38287728_480.jpg
22365,New Season,Trippen,knot-detail open toe sandals,$392,See all sizes,https://cdn-images.farfetch-contents.com/18/07/41/48/18074148_38288716_480.jpg
22366,New Season,Iceberg,logo-print flat slides ,$91,See all sizes,https://cdn-images.farfetch-contents.com/18/07/40/16/18074016_38320138_480.jpg
22367,New Season,Birkenstock,buckle-fastening open-toe sandals,$417,See all sizes,https://cdn-images.farfetch-contents.com/18/07/40/15/18074015_38383785_480.jpg
22368,New Season,Birkenstock,open-toe quilted slides,$344,See all sizes,https://cdn-images.farfetch-contents.com/18/07/40/12/18074012_38382020_480.jpg
22369,New Season,Casadei,Flore sandals,$910,See all sizes,https://cdn-images.farfetch-contents.com/18/07/39/44/18073944_38249023_480.jpg
22370,New Season,Casadei,Aurora 65mm sandals,$785,See all sizes,https://cdn-images.farfetch-contents.com/18/07/39/42/18073942_38249538_480.jpg
22371,New Season,Birkenstock,side buckle-detail sandals,$134,See all sizes,https://cdn-images.farfetch-contents.com/18/07/39/27/18073927_38247676_480.jpg
22372,New Season,Versace,Greca-debossed flip flops,$375,See all sizes,https://cdn-images.farfetch-contents.com/18/07/38/78/18073878_38270408_480.jpg
22373,New Season,Doucal's,low-top sneakers,$358,See all sizes,https://cdn-images.farfetch-contents.com/18/07/37/65/18073765_38274567_480.jpg
22374,New Season,Doucal's,low-top sneakers,$358,See all sizes,https://cdn-images.farfetch-contents.com/18/07/37/62/18073762_38277962_480.jpg
22375,New Season,Zadig&Voltaire,Molly 60mm ankle boots,$477,See all sizes,https://cdn-images.farfetch-contents.com/18/07/36/57/18073657_38420176_480.jpg
22376,New Season,Proenza Schouler,lug sole buckle-fastening Oxford shoes,$895,See all sizes,https://cdn-images.farfetch-contents.com/18/07/33/32/18073332_38271647_480.jpg
22377,New Season,Victoria Beckham,Annie flat leather sandals,$728,See all sizes,https://cdn-images.farfetch-contents.com/18/07/33/31/18073331_38269986_480.jpg
22378,New Season,Trippen,open toe platform sandals,$468,See all sizes,https://cdn-images.farfetch-contents.com/18/07/32/00/18073200_38286966_480.jpg
22379,New Season,The Attico,Perine stiletto pumps,$750,See all sizes,https://cdn-images.farfetch-contents.com/18/07/31/19/18073119_38296673_480.jpg
22380,New Season,Valentino Garavani,Roman Stud sandals,"$1,100",See all sizes,https://cdn-images.farfetch-contents.com/18/07/31/18/18073118_38271859_480.jpg
22381,New Season,Iceberg,embossed-logo flat slides ,$97,See all sizes,https://cdn-images.farfetch-contents.com/18/07/30/14/18073014_38319276_480.jpg
22382,New Season,Birkenstock,open-toe buckle-fastening sandals,$506,See all sizes,https://cdn-images.farfetch-contents.com/18/07/30/12/18073012_38380977_480.jpg
22383,New Season,Birkenstock,buckle-fastening open-toe sandals,$507,See all sizes,https://cdn-images.farfetch-contents.com/18/07/30/09/18073009_38383478_480.jpg
22384,New Season,UGG,Chains suede boots ,$216,See all sizes,https://cdn-images.farfetch-contents.com/18/07/30/08/18073008_38320094_480.jpg
22385,New Season,Bottega Veneta,Puddle rubber sandals,$510,See all sizes,https://cdn-images.farfetch-contents.com/18/07/30/06/18073006_38280628_480.jpg
22386,New Season,Stuart Weitzman,Nudist block-heel sandals,$432,See all sizes,https://cdn-images.farfetch-contents.com/18/07/29/79/18072979_38279102_480.jpg
22387,New Season,Stuart Weitzman,pointed leather pumps,$456,See all sizes,https://cdn-images.farfetch-contents.com/18/07/29/70/18072970_38279511_480.jpg
22388,New Season,Valentino Garavani,Roman Stud flatform slide sandals,$890,See all sizes,https://cdn-images.farfetch-contents.com/18/07/29/17/18072917_38285438_480.jpg
22389,New Season,Gianvito Rossi,circular-strap sandals,$925,See all sizes,https://cdn-images.farfetch-contents.com/18/07/25/48/18072548_38274582_480.jpg
22390,New Season,Gianvito Rossi,curved-heel sandals,$825,See all sizes,https://cdn-images.farfetch-contents.com/18/07/25/25/18072525_38279135_480.jpg
22391,New Season,See by Chloé,block-heel sandals,$212,See all sizes,https://cdn-images.farfetch-contents.com/18/07/25/08/18072508_38277726_480.jpg
22392,New Season,Gucci,logo-plaque ballerina shoes,$850,See all sizes,https://cdn-images.farfetch-contents.com/18/07/24/81/18072481_38282476_480.jpg
22393,New Season,Gucci,GG Supreme ballet flats,$750,See all sizes,https://cdn-images.farfetch-contents.com/18/07/24/78/18072478_38292019_480.jpg
22394,New Season,GANNI,logo-patch recycled-rubber sliders,$260,See all sizes,https://cdn-images.farfetch-contents.com/18/07/24/52/18072452_38388946_480.jpg
22395,New Season,Si Rossi,chunky-heel sling-back shoes,$601,See all sizes,https://cdn-images.farfetch-contents.com/18/07/24/50/18072450_38279103_480.jpg
22396,New Season,Si Rossi,curved-heel sling-back shoes,$601,See all sizes,https://cdn-images.farfetch-contents.com/18/07/24/46/18072446_38278185_480.jpg
22397,New Season,Trippen,crossover strap detail sandals,$292,See all sizes,https://cdn-images.farfetch-contents.com/18/07/22/73/18072273_38290006_480.jpg
22398,New Season,Bottega Veneta,embossed rubber slides,$390,See all sizes,https://cdn-images.farfetch-contents.com/18/07/21/06/18072106_38280614_480.jpg
22399,New Season,UGG,Ebele wedge sandals ,$144,See all sizes,https://cdn-images.farfetch-contents.com/18/07/21/03/18072103_38320078_480.jpg
22400,New Season,Birkenstock,buckle-fastening open-toe sandals,$413,See all sizes,https://cdn-images.farfetch-contents.com/18/07/21/02/18072102_38381577_480.jpg
22401,New Season,UGG,Chains suede boots ,$216,See all sizes,https://cdn-images.farfetch-contents.com/18/07/20/92/18072092_38316963_480.jpg
22402,New Season,UGG,W Gaila flat sandals ,$86,See all sizes,https://cdn-images.farfetch-contents.com/18/07/20/90/18072090_38320165_480.jpg
22403,New Season,UGG,W Gaila metallic-effect sandals ,$86,See all sizes,https://cdn-images.farfetch-contents.com/18/07/20/85/18072085_38319275_480.jpg
22404,New Season,adidas,Adilette logo-strap slides,$108,See all sizes,https://cdn-images.farfetch-contents.com/18/07/18/81/18071881_38401794_480.jpg
22405,New Season,Birkenstock,quilted open-toe slides,$344,See all sizes,https://cdn-images.farfetch-contents.com/18/07/09/97/18070997_38380792_480.jpg
22406,New Season,UGG,Madeena flat sandals ,$80,See all sizes,https://cdn-images.farfetch-contents.com/18/07/09/95/18070995_38321006_480.jpg
22407,New Season,UGG,W Gaila flat sandals ,$86,See all sizes,https://cdn-images.farfetch-contents.com/18/07/09/92/18070992_38320082_480.jpg
22408,New Season,Iceberg,embossed flat slides ,$97,See all sizes,https://cdn-images.farfetch-contents.com/18/07/09/85/18070985_38321101_480.jpg
22409,New Season,UGG,W Gaila flat sandals ,$86,See all sizes,https://cdn-images.farfetch-contents.com/18/07/09/84/18070984_38316971_480.jpg
22410,New Season,See by Chloé,Viviane 105mm sandals,$409,See all sizes,https://cdn-images.farfetch-contents.com/18/06/65/76/18066576_38344564_480.jpg
22411,New Season,Paloma Barceló,Hiami metallic wedge sandals,$346,See all sizes,https://cdn-images.farfetch-contents.com/18/06/64/97/18066497_38278194_480.jpg
22412,New Season,Paloma Barceló,Gabina braided sandals,$358,See all sizes,https://cdn-images.farfetch-contents.com/18/06/64/83/18066483_38275899_480.jpg
22413,New Season,Paloma Barceló,Taila wedge sandals,$376,See all sizes,https://cdn-images.farfetch-contents.com/18/06/64/71/18066471_38275647_480.jpg
22414,New Season,Paloma Barceló,Barbra metallic leather sandals,$292,See all sizes,https://cdn-images.farfetch-contents.com/18/06/64/54/18066454_38274451_480.jpg
22415,New Season,Chie Mihara,colourblock strappy sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/64/24/18066424_38239811_480.jpg
22416,New Season,Chie Mihara,Yalena T-bar sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/63/52/18066352_38236564_480.jpg
22417,New Season,Chie Mihara,open-toe suede sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/63/45/18066345_38238516_480.jpg
22418,New Season,Chie Mihara,Okasan block-heel sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/63/38/18066338_38240014_480.jpg
22419,New Season,Clergerie,Warda chunky leather sandals,$541,See all sizes,https://cdn-images.farfetch-contents.com/18/06/62/19/18066219_38275476_480.jpg
22420,New Season,Chie Mihara,85mm braided-detail sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/62/11/18066211_38239799_480.jpg
22421,New Season,Michael Michael Kors,monogram-pattern espadrilles,$170,See all sizes,https://cdn-images.farfetch-contents.com/18/06/61/89/18066189_38245875_480.jpg
22422,New Season,Sergio Rossi,Grazie Sergio strappy sandals,$750,See all sizes,https://cdn-images.farfetch-contents.com/18/06/61/59/18066159_38255494_480.jpg
22423,New Season,Alexander McQueen,chunky lace-up trainers,$770,See all sizes,https://cdn-images.farfetch-contents.com/18/06/61/29/18066129_38485010_480.jpg
22424,New Season,Isabel Marant,flatform thong sandals,$631,See all sizes,https://cdn-images.farfetch-contents.com/18/06/60/80/18066080_38172419_480.jpg
22425,New Season,Officine Creative,cutout-detail sandals,$530,See all sizes,https://cdn-images.farfetch-contents.com/18/06/58/95/18065895_38267810_480.jpg
22426,New Season,Ancient Greek Sandals,Meloivia strappy leather sandals,$205,See all sizes,https://cdn-images.farfetch-contents.com/18/06/56/08/18065608_38471451_480.jpg
22427,New Season,MSGM,logo-print slides,$170,See all sizes,https://cdn-images.farfetch-contents.com/18/06/56/07/18065607_38297154_480.jpg
22428,New Season,Ancient Greek Sandals,Eleftheria braided-strap sandals,$98,See all sizes,https://cdn-images.farfetch-contents.com/18/06/56/06/18065606_38471549_480.jpg
22429,New Season,VEJA,logo-print low-top sneakers ,$104,See all sizes,https://cdn-images.farfetch-contents.com/18/06/55/11/18065511_38281941_480.jpg
22430,New Season,BY FAR,flower-embellished sandals,$570,See all sizes,https://cdn-images.farfetch-contents.com/18/06/54/38/18065438_38261819_480.jpg
22431,New Season,Chie Mihara,Yael snakeskin-effect strappy sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/53/55/18065355_38236630_480.jpg
22432,New Season,Chie Mihara,braided-strap sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/53/42/18065342_38238526_480.jpg
22433,New Season,Chie Mihara,Keiko strappy sandals,$401,See all sizes,https://cdn-images.farfetch-contents.com/18/06/53/22/18065322_38238688_480.jpg
22434,New Season,Clergerie,Freedom cross-strap sandals,$480,See all sizes,https://cdn-images.farfetch-contents.com/18/06/52/73/18065273_38276809_480.jpg
22435,New Season,Clergerie,Freedom cross-strap sandals,$480,See all sizes,https://cdn-images.farfetch-contents.com/18/06/52/66/18065266_38276805_480.jpg
22436,New Season,GIABORGHINI,X Pernille Teisbaek Perni 03 sandals,$364,See all sizes,https://cdn-images.farfetch-contents.com/18/06/51/99/18065199_38170909_480.jpg
22437,New Season,Sophia Webster,Rio gradient-print stilettos,$578,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/38/18065038_38297325_480.jpg
22438,New Season,Manebi,ruched open-toe sandals,$151,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/35/18065035_38248713_480.jpg
22439,New Season,Coach,embossed-logo flat slides ,$110,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/30/18065030_38321729_480.jpg
22440,New Season,Manebi,lace-up espadrille wedges,$151,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/29/18065029_38254426_480.jpg
22441,New Season,Manebi,embellished open-toe sandals,$157,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/27/18065027_38251360_480.jpg
22442,New Season,Manebi,embellished open-toe slides,$157,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/26/18065026_38251768_480.jpg
22443,New Season,Alexander McQueen,Oversized crystal-embellished sneakers ,$900,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/24/18065024_38303741_480.jpg
22444,New Season,Manebi,side-buckle sandals,$157,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/23/18065023_38251930_480.jpg
22445,New Season,Manebi,striped lace-up espadrilles,$121,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/21/18065021_38254025_480.jpg
22446,New Season,Dsquared2,colour-block trainers,$655,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/17/18065017_38297492_480.jpg
22447,New Season,Manebi,tie-strap espadrille wedges,$193,See all sizes,https://cdn-images.farfetch-contents.com/18/06/50/15/18065015_38251996_480.jpg
