ffcollection,Brand,Short_descr,Final_Price,avSizes,img,Discount,Total_Price
,Chanel Pre-Owned,1995 CC quilted tassel crossbody bag:,"$6,772",One Size,https://cdn-images.farfetch-contents.com/16/95/11/43/16951143_33926359_480.jpg,-0%,"$6,772"
,Valentino Pre-Owned,crochet bustier A-line dress,$519,S,https://cdn-images.farfetch-contents.com/14/24/35/08/14243508_20323367_480.jpg,-0%,$519
,Chanel Pre-Owned,1985-1993 diamond-quilted mini bag,"$7,180",One Size,https://cdn-images.farfetch-contents.com/16/95/11/44/16951144_33925508_480.jpg,-0%,"$7,180"
,Hermès,1975 pre-owned Alcazar shoulder bag,"$10,034",One Size,https://cdn-images.farfetch-contents.com/16/95/11/51/16951151_33925523_480.jpg,-0%,"$10,034"
,Chanel Pre-Owned,2004 tailored bootcut trousers,"$1,033",XS,https://cdn-images.farfetch-contents.com/14/24/53/19/14245319_20316143_480.jpg,-0%,"$1,033"
,A.N.G.E.L.O. Vintage Cult,1960's velvet effect belted dress,$667,XS,https://cdn-images.farfetch-contents.com/14/24/53/64/14245364_20316150_480.jpg,-0%,$667
,Balenciaga Pre-Owned,2000's sheer panels fringed dress,"$1,186",XS,https://cdn-images.farfetch-contents.com/14/24/57/70/14245770_20316196_480.jpg,-0%,"$1,186"
,Yves Saint Laurent Pre-Owned,1990's elongated back skirt,$519,L,https://cdn-images.farfetch-contents.com/14/24/64/72/14246472_20316247_480.jpg,-0%,$519
,Valentino Pre-Owned,1990's gathered midi skirt,$415,S,https://cdn-images.farfetch-contents.com/14/24/66/09/14246609_20316275_480.jpg,-0%,$415
,Chanel Pre-Owned,2006 quilted 2.55 shoulder bag,"$7,234",One Size,https://cdn-images.farfetch-contents.com/16/95/17/76/16951776_33860373_480.jpg,-0%,"$7,234"
,Chanel Pre-Owned,2009 knitted long jacket,"$3,949",M,https://cdn-images.farfetch-contents.com/14/24/51/25/14245125_20245588_480.jpg,-0%,"$3,949"
,Chanel Pre-Owned,1998 CC Turn-lock top-handle bag,"$4,834",One Size,https://cdn-images.farfetch-contents.com/17/67/77/14/17677714_37311614_480.jpg,-0%,"$4,834"
,Chanel Pre-Owned,1997 logo-embroidered tote bag,"$3,225",One Size,https://cdn-images.farfetch-contents.com/17/67/77/16/17677716_37308859_480.jpg,-0%,"$3,225"
,Chanel Pre-Owned,CC round clip-on earrings,$815,One Size,https://cdn-images.farfetch-contents.com/17/67/69/97/17676997_37523068_480.jpg,-0%,$815
,Chanel Pre-Owned,2002 Mademoiselle clutch bag,"$4,326",One Size,https://cdn-images.farfetch-contents.com/14/15/61/35/14156135_20210833_480.jpg,-0%,"$4,326"
,Chanel Pre-Owned,1995 small Mademoiselle Classic Flap shoulder bag,"$13,318",One Size,https://cdn-images.farfetch-contents.com/17/67/83/93/17678393_37102996_480.jpg,-0%,"$13,318"
,Chanel Pre-Owned,1992 CC logo tassel crossbody bag,"$5,821",One Size,https://cdn-images.farfetch-contents.com/17/67/83/89/17678389_37104412_480.jpg,-0%,"$5,821"
,Chanel Pre-Owned,1997 CC Turnlock shoulder tote bag,"$4,462",One Size,https://cdn-images.farfetch-contents.com/14/15/62/14/14156214_19054786_480.jpg,-0%,"$4,462"
,Christian Dior,1974 pre-owned crystal-embellished clip-on earrings,$902,One Size,https://cdn-images.farfetch-contents.com/17/67/82/52/17678252_37219203_480.jpg,-0%,$902
,Chanel Pre-Owned,1996 CC round clip-on earrings,"$1,277",One Size,https://cdn-images.farfetch-contents.com/17/67/82/37/17678237_37521725_480.jpg,-0%,"$1,277"
,Chanel Pre-Owned,logo-engraved round clip-on earrings,"$1,169",One Size,https://cdn-images.farfetch-contents.com/17/67/82/36/17678236_37523043_480.jpg,-0%,"$1,169"
,Chanel Pre-Owned,CC round clip-on earrings,"$1,277",One Size,https://cdn-images.farfetch-contents.com/17/67/79/98/17677998_37557531_480.jpg,-0%,"$1,277"
,Yohji Yamamoto Pre-Owned,1990's jumper-style dress,"$1,237",L,https://cdn-images.farfetch-contents.com/14/16/76/22/14167622_19009000_480.jpg,-0%,"$1,237"
,Givenchy Pre-Owned,1980s oval-shape link necklace,$587,One Size,https://cdn-images.farfetch-contents.com/14/16/78/03/14167803_19094955_480.jpg,-0%,$587
,Chanel Pre-Owned,2000s logo plaque knitted top,$573,S,https://cdn-images.farfetch-contents.com/16/93/53/14/16935314_33910764_480.jpg,-0%,$573
,Versace Pre-Owned,1980's balloon-leg trousers,$711,S,https://cdn-images.farfetch-contents.com/14/16/84/36/14168436_19011158_480.jpg,-0%,$711
,Jean Louis Scherrer Pre-Owned,1990's flared trousers,$223,S,https://cdn-images.farfetch-contents.com/14/16/92/06/14169206_19014069_480.jpg,-0%,$223
,Moschino Pre-Owned,1990's utility jumpsuit,$519,S,https://cdn-images.farfetch-contents.com/14/16/74/64/14167464_19098092_480.jpg,-0%,$519
,Chanel Pre-Owned,2002 V-neck sleeveless knitted top,$573,XS,https://cdn-images.farfetch-contents.com/16/93/53/13/16935313_33911141_480.jpg,-0%,$573
,Chanel Pre-Owned,2004 Sports Line panelled tank top,$719,S,https://cdn-images.farfetch-contents.com/16/93/53/04/16935304_33910736_480.jpg,-0%,$719
,Chanel Pre-Owned,2003 CC Sports Line T-shirt,$532,S,https://cdn-images.farfetch-contents.com/16/93/53/06/16935306_33911126_480.jpg,-0%,$532
,Chanel Pre-Owned,2004 argyle pattern knitted polo top,$573,M,https://cdn-images.farfetch-contents.com/16/93/53/09/16935309_33910748_480.jpg,-0%,$573
,Chanel Pre-Owned,2004 Camélia-detail vest,$501,XXS,https://cdn-images.farfetch-contents.com/16/93/53/10/16935310_33911135_480.jpg,-0%,$501
,Emanuel Ungaro Pre-Owned,1970's wide-leg trousers,$326,XS,https://cdn-images.farfetch-contents.com/14/16/92/75/14169275_20698612_480.jpg,-0%,$326
,Fendi Pre-Owned,logo panel lace-up chunky sneakers,"$1,207",See all sizes,https://cdn-images.farfetch-contents.com/16/32/89/60/16328960_31390725_480.jpg,-0%,"$1,207"
,A.N.G.E.L.O. Vintage Cult,1990's Aquascutum coat,$711,XXXL,https://cdn-images.farfetch-contents.com/14/17/10/00/14171000_19008679_480.jpg,-0%,$711
,Susan Caplan Vintage,1960's Trifari Indian Inspired pendant,$273,One Size,https://cdn-images.farfetch-contents.com/14/17/12/28/14171228_19062840_480.jpg,-0%,$273
,Louis Vuitton,2010 pre-owned Claudia tote bag,"$4,734",One Size,https://cdn-images.farfetch-contents.com/16/32/96/66/16329666_31440886_480.jpg,-0%,"$4,734"
,Susan Caplan Vintage,1980's D'Orlan choker necklace,$376,One Size,https://cdn-images.farfetch-contents.com/14/16/13/81/14161381_21072336_480.jpg,-0%,$376
,Christian Dior,1980s pre-owned oval brooch,$406,One Size,https://cdn-images.farfetch-contents.com/14/16/14/02/14161402_18914170_480.jpg,-0%,$406
,Chanel Pre-Owned,1990s CC diamond-quilted shoulder bag,"$6,722",One Size,https://cdn-images.farfetch-contents.com/17/67/59/64/17675964_37311605_480.jpg,-0%,"$6,722"
,Hermès,1984 appliqué hand strap clutch,"$5,637",One Size,https://cdn-images.farfetch-contents.com/16/93/07/59/16930759_33805327_480.jpg,-0%,"$5,637"
,Emanuel Ungaro Pre-Owned,'1990s pleated maxi skirt,$519,XS,https://cdn-images.farfetch-contents.com/14/14/65/02/14146502_21064304_480.jpg,-0%,$519
,Comme Des Garçons Pre-Owned,'2000s patterned T-shirt,$415,S,https://cdn-images.farfetch-contents.com/14/14/68/19/14146819_21064684_480.jpg,-0%,$415
,Chanel Pre-Owned,1995 quilted CC shoulder bag,"$6,229",One Size,https://cdn-images.farfetch-contents.com/17/68/01/78/17680178_37105125_480.jpg,-0%,"$6,229"
,Hermès,1998 pre-owned Anne Arbre Cadena padlock bag charm,$971,One Size,https://cdn-images.farfetch-contents.com/17/68/01/75/17680175_37105118_480.jpg,-0%,$971
,Hermès,2004 pre-owned Kelly Retourné 32 two-way bag,"$22,831",One Size,https://cdn-images.farfetch-contents.com/17/68/01/07/17680107_37105081_480.jpg,-0%,"$22,831"
,Chanel Pre-Owned,1997 embossed Interlocking CC mini bag,"$2,840",One Size,https://cdn-images.farfetch-contents.com/17/68/01/80/17680180_37105136_480.jpg,-0%,"$2,840"
,Susan Caplan Vintage,1960's Trifari clip-on earrings,$258,One Size,https://cdn-images.farfetch-contents.com/14/14/81/91/14148191_18871456_480.jpg,-0%,$258
,Susan Caplan Vintage,1980's D'Orlan clip-on earrings,$185,One Size,https://cdn-images.farfetch-contents.com/14/14/82/02/14148202_18871535_480.jpg,-0%,$185
,Susan Caplan Vintage,1980's D'Orlan clip-on earrings,$214,One Size,https://cdn-images.farfetch-contents.com/14/14/82/06/14148206_18871558_480.jpg,-0%,$214
,Susan Caplan Vintage,1980's D'Orlan star clip-on earrings,$185,One Size,https://cdn-images.farfetch-contents.com/14/14/82/10/14148210_18871578_480.jpg,-0%,$185
,Comme Des Garçons Pre-Owned,Sleeveless Tops,$313,S,https://cdn-images.farfetch-contents.com/14/14/33/02/14143302_20222800_480.jpg,-0%,$313
,Hermès,2010s pre-owned abstract print silk scarf,$711,One Size,https://cdn-images.farfetch-contents.com/16/93/00/68/16930068_33813879_480.jpg,-0%,$711
,Giorgio Armani Pre-Owned,1980'S Armani dress,$370,M,https://cdn-images.farfetch-contents.com/14/14/55/05/14145505_18831383_480.jpg,-0%,$370
,Issey Miyake Pre-Owned,2000's ribbed leggings,$267,XXS,https://cdn-images.farfetch-contents.com/14/14/50/10/14145010_18833117_480.jpg,-0%,$267
,Giorgio Armani Pre-Owned,1990's skirt,$415,S,https://cdn-images.farfetch-contents.com/14/14/50/95/14145095_18833135_480.jpg,-0%,$415
,Yves Saint Laurent Pre-Owned,1980's cropped jacket,$667,XS,https://cdn-images.farfetch-contents.com/14/14/51/23/14145123_18831119_480.jpg,-0%,$667
,Yves Saint Laurent Pre-Owned,1980's relaxed track trousers,$370,M,https://cdn-images.farfetch-contents.com/14/14/52/26/14145226_18831242_480.jpg,-0%,$370
,Jean Paul Gaultier Pre-Owned,1990's asymmetric collar A-line coat,"$1,291",L,https://cdn-images.farfetch-contents.com/14/15/47/26/14154726_21068812_480.jpg,-0%,"$1,291"
,Balmain Pre-Owned,1980's striped skirt,$267,XS,https://cdn-images.farfetch-contents.com/14/15/44/09/14154409_21068667_480.jpg,-0%,$267
,Hermès,1993 pre-owned Pegasus Cadena,"$1,781",One Size,https://cdn-images.farfetch-contents.com/17/67/92/50/17679250_37103474_480.jpg,-0%,"$1,781"
,Chanel Pre-Owned,1995 CC Turnlock mini bag,"$4,190",One Size,https://cdn-images.farfetch-contents.com/17/67/92/47/17679247_37105059_480.jpg,-0%,"$4,190"
,Versace Pre-Owned,1970's flared skirt,"$1,013",XS,https://cdn-images.farfetch-contents.com/14/15/41/37/14154137_21068519_480.jpg,-0%,"$1,013"
,Junya Watanabe Comme des Garçons Pre-Owned,high-waist check midi skirt,$961,M,https://cdn-images.farfetch-contents.com/14/15/39/67/14153967_22611132_480.jpg,-0%,$961
,A.N.G.E.L.O. Vintage Cult,1950's club collar midi coat,"$1,109",M,https://cdn-images.farfetch-contents.com/14/15/39/93/14153993_21068498_480.jpg,-0%,"$1,109"
,A.N.G.E.L.O. Vintage Cult,1960's lace details layered dress,$564,S,https://cdn-images.farfetch-contents.com/14/15/40/17/14154017_21068510_480.jpg,-0%,$564
,Chanel Pre-Owned,1997 Interlocking CC mini bag,"$3,511",One Size,https://cdn-images.farfetch-contents.com/17/67/84/65/17678465_37105013_480.jpg,-0%,"$3,511"
,Chanel Pre-Owned,1990's check trim jacket,"$5,834",S,https://cdn-images.farfetch-contents.com/14/15/37/63/14153763_21068386_480.jpg,-0%,"$5,834"
,Yves Saint Laurent Pre-Owned,animal print scarf,$711,One Size,https://cdn-images.farfetch-contents.com/14/14/96/28/14149628_21066833_480.jpg,-0%,$711
,Yves Saint Laurent Pre-Owned,floral pattern scarf,$622,One Size,https://cdn-images.farfetch-contents.com/14/14/96/79/14149679_21066878_480.jpg,-0%,$622
,Louis Vuitton,2016 pre-owned Tokyo coin purse,$944,One Size,https://cdn-images.farfetch-contents.com/14/15/28/89/14152889_19033668_480.jpg,-0%,$944
,Salvatore Ferragamo Pre-Owned,1990s Vara bow pumps,$469,See all sizes,https://cdn-images.farfetch-contents.com/14/15/29/03/14152903_19033685_480.jpg,-0%,$469
,Valentino Pre-Owned,1990's velvet appliqués fitted blazer,"$2,089",S,https://cdn-images.farfetch-contents.com/14/15/36/06/14153606_21068232_480.jpg,-0%,"$2,089"
,Hermès,pre-owned Les Sangles scarf,$567,One Size,https://cdn-images.farfetch-contents.com/16/33/74/41/16337441_32605239_480.jpg,-0%,$567
,Giorgio Armani Pre-Owned,1990's knitted fringed scarf,$178,One Size,https://cdn-images.farfetch-contents.com/14/20/50/06/14205006_20015385_480.jpg,-0%,$178
,Céline Pre-Owned,1970s pre-owned horsebit-detail gloves,$267,XXS,https://cdn-images.farfetch-contents.com/16/32/14/90/16321490_31258845_480.jpg,-0%,$267
,Gucci Pre-Owned,belted skinny trousers,$978,XXS,https://cdn-images.farfetch-contents.com/16/32/04/58/16320458_31385143_480.jpg,-0%,$978
,Emilio Pucci Pre-Owned,cut-out ruffled blouse,$406,S,https://cdn-images.farfetch-contents.com/16/32/04/57/16320457_31387680_480.jpg,-0%,$406
,Alaïa Pre-Owned,1990s boat neck long-sleeved bodysuit,$519,L,https://cdn-images.farfetch-contents.com/16/94/22/26/16942226_33884637_480.jpg,-0%,$519
,Kenzo Pre-Owned,high-waistes striped shorts,$271,XXS,https://cdn-images.farfetch-contents.com/16/32/23/22/16322322_31385190_480.jpg,-0%,$271
,Gucci Pre-Owned,honeycomb detailing shift dress,$903,XXXS,https://cdn-images.farfetch-contents.com/16/32/23/23/16322323_31390565_480.jpg,-0%,$903
,Hermès,1990's pre-owned building print scarf,$667,One Size,https://cdn-images.farfetch-contents.com/14/20/11/74/14201174_20018267_480.jpg,-0%,$667
,Christian Dior,1980s pre-owned crystal-embellished brooch,$583,One Size,https://cdn-images.farfetch-contents.com/16/31/87/00/16318700_33899396_480.jpg,-0%,$583
,Pragnell Vintage,pre-owned 14kt yellow gold Victorian amethyst cross pendant,"$5,434",One Size,https://cdn-images.farfetch-contents.com/17/66/94/41/17669441_37040218_480.jpg,-0%,"$5,434"
,Chanel Pre-Owned,1995 CC Turn-lock backpack,"$10,034",One Size,https://cdn-images.farfetch-contents.com/16/94/44/99/16944499_33922747_480.jpg,-0%,"$10,034"
,Chanel Pre-Owned,1995 quilted CC shoulder bag,"$5,821",One Size,https://cdn-images.farfetch-contents.com/16/94/45/01/16944501_33922761_480.jpg,-0%,"$5,821"
,Dolce & Gabbana Pre-Owned,2000s leopard print midi skirt,$415,M,https://cdn-images.farfetch-contents.com/16/94/45/65/16944565_33850112_480.jpg,-0%,$415
,Christian Dior,1980s pre-owned rhinestone-embellished brooch,$701,One Size,https://cdn-images.farfetch-contents.com/16/31/79/87/16317987_33900477_480.jpg,-0%,$701
,Susan Caplan Vintage,1960s Trifari leaf motif necklace,$436,One Size,https://cdn-images.farfetch-contents.com/16/31/79/85/16317985_34701756_480.jpg,-0%,$436
,Hermès,2010 pre-owned studded belt,"$2,054",S,https://cdn-images.farfetch-contents.com/16/32/00/32/16320032_31260843_480.jpg,-0%,"$2,054"
,Chanel Pre-Owned,1985-1993 CC Turn-lock diamond-quilted crossbody bag,"$10,849",One Size,https://cdn-images.farfetch-contents.com/16/94/29/38/16942938_33922737_480.jpg,-0%,"$10,849"
,Chanel Pre-Owned,1997 logo-stamp shoulder bag,"$4,326",One Size,https://cdn-images.farfetch-contents.com/16/94/29/40/16942940_33924977_480.jpg,-0%,"$4,326"
,Romeo Gigli Pre-Owned,1990's heel strap trousers,$370,S,https://cdn-images.farfetch-contents.com/14/17/89/73/14178973_19075647_480.jpg,-0%,$370
,LANVIN Pre-Owned,2003's belted midi coat,"$1,033",S,https://cdn-images.farfetch-contents.com/14/17/95/64/14179564_19075755_480.jpg,-0%,"$1,033"
,Versace Pre-Owned,1980's houndstooth collarless coat,"$1,291",L,https://cdn-images.farfetch-contents.com/14/17/96/21/14179621_21477846_480.jpg,-0%,"$1,291"
,Yves Saint Laurent Pre-Owned,1980's straight tailored blazer,$622,L,https://cdn-images.farfetch-contents.com/14/17/96/91/14179691_19081534_480.jpg,-0%,$622
,Prada Pre-Owned,off-shoulder longsleeved top,$338,XXS,https://cdn-images.farfetch-contents.com/16/93/76/42/16937642_33932047_480.jpg,-0%,$338
,Balenciaga Pre-Owned,ruched sleeveless dress,$338,XS,https://cdn-images.farfetch-contents.com/16/93/76/43/16937643_33931584_480.jpg,-0%,$338
,Céline Pre-Owned,2000s pre-owned chain print round-neck cardigan,"$1,116",L,https://cdn-images.farfetch-contents.com/16/32/70/37/16327037_31437822_480.jpg,-0%,"$1,116"
,Chanel Pre-Owned,2002 CC diamond-quilted tote bag,"$4,670",One Size,https://cdn-images.farfetch-contents.com/16/32/68/87/16326887_31441289_480.jpg,-0%,"$4,670"
,Chanel Pre-Owned,1998 turtle neck jumper,"$1,160",XXS,https://cdn-images.farfetch-contents.com/14/17/79/74/14177974_19035612_480.jpg,-0%,"$1,160"
,Chanel Pre-Owned,1990s straight mini denim skirt,"$1,736",S,https://cdn-images.farfetch-contents.com/14/17/79/82/14177982_19035701_480.jpg,-0%,"$1,736"
,A.N.G.E.L.O. Vintage Cult,1960's Sorella Fontana dress,"$2,020",XL,https://cdn-images.farfetch-contents.com/14/17/82/86/14178286_19059560_480.jpg,-0%,"$2,020"
,Hermès,1979 pre-owned flap shoulder bag,"$7,247",One Size,https://cdn-images.farfetch-contents.com/16/93/79/10/16937910_34177994_480.jpg,-0%,"$7,247"
,Chanel Pre-Owned,1995 CC clover brooch,"$1,084",One Size,https://cdn-images.farfetch-contents.com/17/67/32/70/17673270_37512453_480.jpg,-0%,"$1,084"
,Chanel Pre-Owned,2006 checked tweed hooded coat,"$9,883",M,https://cdn-images.farfetch-contents.com/14/18/11/99/14181199_19102718_480.jpg,-0%,"$9,883"
,Comme Des Garçons Pre-Owned,double-breasted hybrid jacket,$625,M,https://cdn-images.farfetch-contents.com/14/18/13/28/14181328_19102732_480.jpg,-0%,$625
,Chanel Pre-Owned,1990s single-breasted marled coat,"$3,904",XS,https://cdn-images.farfetch-contents.com/14/17/40/01/14174001_19033975_480.jpg,-0%,"$3,904"
,Givenchy Pre-Owned,1980s logo link necklace,$587,One Size,https://cdn-images.farfetch-contents.com/14/17/16/24/14171624_20045524_480.jpg,-0%,$587
,Givenchy Pre-Owned,1990s bent circle necklace,$730,One Size,https://cdn-images.farfetch-contents.com/14/17/16/36/14171636_19090329_480.jpg,-0%,$730
,Givenchy Pre-Owned,1980s double chain embellished necklace,$670,One Size,https://cdn-images.farfetch-contents.com/14/17/16/40/14171640_20021690_480.jpg,-0%,$670
,Walter Van Beirendonck Pre-Owned,1990's Walter Van Beirendonck trousers,$519,M,https://cdn-images.farfetch-contents.com/14/17/60/06/14176006_19030408_480.jpg,-0%,$519
,Versace Pre-Owned,1990's contrast stitch trousers,$370,M,https://cdn-images.farfetch-contents.com/14/17/64/70/14176470_19030591_480.jpg,-0%,$370
,Louis Vuitton,2005 pre-owned Pochette GM pouch,"$2,681",One Size,https://cdn-images.farfetch-contents.com/16/32/77/96/16327796_31444058_480.jpg,-0%,"$2,681"
,Balenciaga Pre-Owned,2000's marled A-line skirt,$370,S,https://cdn-images.farfetch-contents.com/14/17/67/94/14176794_19033258_480.jpg,-0%,$370
,Moschino Pre-Owned,1990's bow detail mini dress,$564,XS,https://cdn-images.farfetch-contents.com/14/17/71/53/14177153_19059460_480.jpg,-0%,$564
,Louis Vuitton,2004 pre-owned Pochette Cles coin purse,"$1,416",One Size,https://cdn-images.farfetch-contents.com/16/32/86/88/16328688_31444110_480.jpg,-0%,"$1,416"
,Hermès,2004 pre-owned Anee De La Fantaisie padlock charm,"$1,781",One Size,https://cdn-images.farfetch-contents.com/16/32/86/14/16328614_31441874_480.jpg,-0%,"$1,781"
,Chanel Pre-Owned,1990s logo charm chain necklace,"$3,924",One Size,https://cdn-images.farfetch-contents.com/16/32/85/72/16328572_31441871_480.jpg,-0%,"$3,924"
,Fendi Pre-Owned,1990s FF motif knee-length skirt,"$1,351",XS,https://cdn-images.farfetch-contents.com/14/17/54/35/14175435_19034135_480.jpg,-0%,"$1,351"
,Chanel Pre-Owned,2007 cold shoulders empire dress,$573,L,https://cdn-images.farfetch-contents.com/14/17/55/12/14175512_20719301_480.jpg,-0%,$573
,Chanel Pre-Owned,2002 diamond quilted CC shoulder bag,"$3,916",One Size,https://cdn-images.farfetch-contents.com/16/32/79/80/16327980_31440756_480.jpg,-0%,"$3,916"
,Chanel Pre-Owned,1996 zip-front ribbed knit jumper,"$2,490",M,https://cdn-images.farfetch-contents.com/14/17/57/07/14175707_19034353_480.jpg,-0%,"$2,490"
,Chanel Pre-Owned,2014 CC clip-on earrings,"$1,029",One Size,https://cdn-images.farfetch-contents.com/14/18/98/24/14189824_19123918_480.jpg,-0%,"$1,029"
,Gianfranco Ferré Pre-Owned,2000s lace-up detailing leather belt,$223,One Size,https://cdn-images.farfetch-contents.com/16/93/98/34/16939834_34031600_480.jpg,-0%,$223
,Valentino Pre-Owned,1980's belted midi coat,"$1,033",XS,https://cdn-images.farfetch-contents.com/14/18/66/73/14186673_19081625_480.jpg,-0%,"$1,033"
,Valentino Pre-Owned,1980's diamond quilted skirt,$370,XS,https://cdn-images.farfetch-contents.com/14/18/65/62/14186562_19081618_480.jpg,-0%,$370
,Yves Saint Laurent Pre-Owned,1980's buttoned midi coat,"$1,635",XS,https://cdn-images.farfetch-contents.com/14/18/68/59/14186859_19081635_480.jpg,-0%,"$1,635"
,Gianfranco Ferré Pre-Owned,2000s detachable pockets snakeskin effect belt,$267,S,https://cdn-images.farfetch-contents.com/16/93/96/94/16939694_33805661_480.jpg,-0%,$267
,Gianfranco Ferré Pre-Owned,2000s stud-embellished leather belt,$267,S,https://cdn-images.farfetch-contents.com/16/93/97/16/16939716_33808793_480.jpg,-0%,$267
,LANVIN Pre-Owned,2006 ruffled midi coat,$667,S,https://cdn-images.farfetch-contents.com/14/18/78/32/14187832_19086325_480.jpg,-0%,$667
,Gianfranco Ferré Pre-Owned,2000s snakeskin effect leather belt,$267,S,https://cdn-images.farfetch-contents.com/16/94/03/14/16940314_35853697_480.jpg,-0%,$267
,Gianfranco Ferré Pre-Owned,1990s flap pocket eyelet-embellished leather belt,$267,S,https://cdn-images.farfetch-contents.com/16/94/03/92/16940392_33813892_480.jpg,-0%,$267
,Chanel Pre-Owned,CC rhinestone-embellished clip-on earrings,"$1,277",One Size,https://cdn-images.farfetch-contents.com/17/67/19/59/17671959_37512239_480.jpg,-0%,"$1,277"
,Susan Caplan Vintage,1960s Sarah Coventry grapes brooch,$244,One Size,https://cdn-images.farfetch-contents.com/14/18/29/91/14182991_19028799_480.jpg,-0%,$244
,Gianfranco Ferré Pre-Owned,2000s eyelet-embellished leather belt,$267,One Size,https://cdn-images.farfetch-contents.com/16/93/85/29/16938529_35891525_480.jpg,-0%,$267
,Gianfranco Ferré Pre-Owned,2000s curved effect double-buckled suede belt,$267,One Size,https://cdn-images.farfetch-contents.com/16/93/85/39/16938539_34038182_480.jpg,-0%,$267
,Christian Dior,1970s pre-owned Interlocked Links Brooch,$627,One Size,https://cdn-images.farfetch-contents.com/14/18/29/84/14182984_19020644_480.jpg,-0%,$627
,Louis Vuitton,pre-owned creased effect flared skirt,$609,XXS,https://cdn-images.farfetch-contents.com/16/93/92/92/16939292_34010484_480.jpg,-0%,$609
,Céline Pre-Owned,1970s pre-owned gloves,$370,XXS,https://cdn-images.farfetch-contents.com/16/32/40/92/16324092_31258871_480.jpg,-0%,$370
,Hermès,1997 pre-owned flap clutch,"$4,670",One Size,https://cdn-images.farfetch-contents.com/16/93/93/20/16939320_33803153_480.jpg,-0%,"$4,670"
,Louis Vuitton,1991 pre-owned Tilsitt belt bag,"$1,429",One Size,https://cdn-images.farfetch-contents.com/14/18/59/74/14185974_19121599_480.jpg,-0%,"$1,429"
,Céline Pre-Owned,1980s cut-out logo keyring,$251,One Size,https://cdn-images.farfetch-contents.com/17/67/24/57/17672457_37204886_480.jpg,-0%,$251
,Chanel Pre-Owned,1990 diamond quilted CC belt bag,"$4,959",One Size,https://cdn-images.farfetch-contents.com/14/18/61/22/14186122_20326486_480.jpg,-0%,"$4,959"
,Chanel Pre-Owned,1996 CC round clip-on earrings,"$1,277",One Size,https://cdn-images.farfetch-contents.com/17/67/25/88/17672588_37513346_480.jpg,-0%,"$1,277"
,Chanel Pre-Owned,1994 CC round brooch,"$1,040",One Size,https://cdn-images.farfetch-contents.com/17/67/25/97/17672597_37522089_480.jpg,-0%,"$1,040"
,Gianfranco Ferré Pre-Owned,1980's two tone tote,$429,One Size,https://cdn-images.farfetch-contents.com/14/38/02/39/14380239_20908463_480.jpg,-0%,$429
,LANVIN Pre-Owned,2009's roll detail pumps,$519,See all sizes,https://cdn-images.farfetch-contents.com/14/36/96/74/14369674_20839161_480.jpg,-0%,$519
,Fendi Pre-Owned,1990s logo plaque 2way bag,"$1,191",One Size,https://cdn-images.farfetch-contents.com/14/36/76/45/14367645_20959080_480.jpg,-0%,"$1,191"
,Chanel Pre-Owned,1992 Choco Bar clutch bag,"$4,764",One Size,https://cdn-images.farfetch-contents.com/14/37/33/28/14373328_21025589_480.jpg,-0%,"$4,764"
,Giorgio Armani Pre-Owned,'1990s round neck top,$267,XXL,https://cdn-images.farfetch-contents.com/14/38/66/90/14386690_20981161_480.jpg,-0%,$267
,Salvatore Ferragamo Pre-Owned,1990s mini Gancini tote bag,"$2,862",One Size,https://cdn-images.farfetch-contents.com/16/28/10/55/16281055_31271475_480.jpg,-0%,"$2,862"
,A.N.G.E.L.O. Vintage Cult,1920's knee-length double breasted coat,$564,S,https://cdn-images.farfetch-contents.com/14/38/65/31/14386531_20981145_480.jpg,-0%,$564
,A.N.G.E.L.O. Vintage Cult,1970's shawl lapel blazer,$475,M,https://cdn-images.farfetch-contents.com/14/38/65/61/14386561_20981153_480.jpg,-0%,$475
,Chanel Pre-Owned,1990s CC turn-lock flat sandals,"$1,115",See all sizes,https://cdn-images.farfetch-contents.com/16/28/10/40/16281040_31271467_480.jpg,-0%,"$1,115"
,Valentino Pre-Owned,'1990s pencil skirt,$267,XS,https://cdn-images.farfetch-contents.com/14/38/66/66/14386666_21721571_480.jpg,-0%,$267
,Versace Pre-Owned,'1990s shift dress,"$1,031",S,https://cdn-images.farfetch-contents.com/14/38/72/69/14387269_20981251_480.jpg,-0%,"$1,031"
,A.N.G.E.L.O. Vintage Cult,1910's notched straight coat,$519,S,https://cdn-images.farfetch-contents.com/14/38/64/58/14386458_20981122_480.jpg,-0%,$519
,A.N.G.E.L.O. Vintage Cult,1950 G Pusceddu peaked jacket,$519,S,https://cdn-images.farfetch-contents.com/14/38/61/73/14386173_20981087_480.jpg,-0%,$519
,A.N.G.E.L.O. Vintage Cult,1966 Domenico Cocco peaked lapels oversized coat,"$1,033",M,https://cdn-images.farfetch-contents.com/14/38/59/66/14385966_20980949_480.jpg,-0%,"$1,033"
,A.N.G.E.L.O. Vintage Cult,1990's back pleated oversized coat,$667,M,https://cdn-images.farfetch-contents.com/14/38/59/90/14385990_20980995_480.jpg,-0%,$667
,A.N.G.E.L.O. Vintage Cult,1920 double breasted coat,$475,M,https://cdn-images.farfetch-contents.com/14/38/60/46/14386046_20981018_480.jpg,-0%,$475
,A.N.G.E.L.O. Vintage Cult,1960's shawl lapel jacket,$415,S,https://cdn-images.farfetch-contents.com/14/38/61/44/14386144_20981071_480.jpg,-0%,$415
